year_film,year_ceremony,ceremony,category,name,film,win,Gross,Date,Runtime,Awards,nominations,imdb,tomato,Metacr,imdbVotes,Documentary,Thriller,Short,Comedy,Fantasy,Animation,Mystery,Music,Biography,Drama,Western,Sci-Fi,Musical,History,Action,Crime,Romance,Family,Adventure,Sport,Horror,War
1978,1979,51,BEST PICTURE,Barry Spikings Michael Deeley Michael Cimino and John Peverall Producers,The Deer Hunter,True,48979328.0,Feb,183,17.0,26.0,8.1,93.0,86.0,293358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1978,1979,51,BEST PICTURE,Warren Beatty Producer,Heaven Can Wait,False,81640278.0,Jun,101,8.0,13.0,6.9,89.0,72.0,17346.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1978,1979,51,BEST PICTURE,Alan Marshall and David Puttnam Producers,Midnight Express,False,35000000.0,Oct,121,14.0,14.0,7.6,96.0,59.0,68427.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,1979,51,BEST PICTURE,Paul Mazursky and Tony Ray Producers,An Unmarried Woman,False,59866942.41791045,May,124,6.0,14.0,7.1,91.0,77.40287769784173,4227.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1979,1980,52,BEST PICTURE,Robert Alan Aurthur Producer,All That Jazz,False,37823676.0,Dec,123,7.0,14.0,7.9,85.0,72.0,25364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,1980,52,BEST PICTURE,Francis Coppola Producer  Fred Roos Gray Frederickson and Tom Sternberg Co-Producers,Apocalypse Now,False,83471511.0,Aug,147,18.0,31.0,8.4,98.0,94.0,568102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979,1980,52,BEST PICTURE,Peter Yates Producer,Breaking Away,False,16424918.0,Jul,101,10.0,14.0,7.7,94.0,91.0,20606.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1979,1980,52,BEST PICTURE,Stanley R Jaffe Producer,Kramer vs Kramer,True,106260000.0,Dec,105,33.0,23.0,7.8,88.0,77.0,123163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,1980,52,BEST PICTURE,Tamara Asseyev and Alex Rose Producers,Norma Rae,False,22228000.0,Mar,114,10.0,6.0,7.3,88.0,61.0,9666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,1981,53,BEST PICTURE,Bernard Schwartz Producer,Coal Miners Daughter,False,67182787.0,Mar,124,9.0,13.0,7.5,89.0,87.0,15633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,1981,53,BEST PICTURE,Jonathan Sanger Producer,The Elephant Man,False,26010864.0,Oct,124,10.0,13.0,8.1,91.0,77.0,206289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,1981,53,BEST PICTURE,Ronald L Schwary Producer,Ordinary People,True,54766923.0,Feb,124,15.0,14.0,7.7,88.0,87.0,43845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,1981,53,BEST PICTURE,Irwin Winkler and Robert Chartoff Producers,Raging Bull,False,23383987.0,Dec,129,22.0,27.0,8.2,94.0,89.0,301003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980,1981,53,BEST PICTURE,Claude Berri Producer  Timothy Burrill Co-Producer,Tess,False,20093330.0,Dec,170,13.0,14.0,7.3,81.0,82.0,13963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1981,1982,54,BEST PICTURE,Denis Heroux and John Kemeny Producers,Atlantic City,False,12729675.0,Nov,60,0.0,0.0,7.462968750000003,85.8449111470113,77.40287769784173,205000.5703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,1982,54,BEST PICTURE,David Puttnam Producer,Chariots of Fire,True,58972904.0,Apr,125,14.0,19.0,7.2,84.0,78.0,50993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1981,1982,54,BEST PICTURE,Bruce Gilbert Producer,On Golden Pond,False,119285432.0,Feb,109,11.0,23.0,7.6,93.0,68.0,26152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,1982,54,BEST PICTURE,Frank Marshall Producer,Raiders of the Lost Ark,False,248159971.0,Jun,115,31.0,24.0,8.4,95.0,85.0,836565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1981,1982,54,BEST PICTURE,Warren Beatty Producer,Reds,False,40382659.0,Dec,195,19.0,34.0,7.3,90.0,76.0,19619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1982,1983,55,BEST PICTURE,Steven Spielberg and Kathleen Kennedy Producers,ET The Extra-Terrestrial,False,435110554.0,Jun,115,48.0,35.0,7.8,98.0,91.0,349157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1982,1983,55,BEST PICTURE,Richard Attenborough Producer,Gandhi,True,52767889.0,Feb,191,27.0,20.0,8.0,84.0,79.0,211004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,1983,55,BEST PICTURE,Edward Lewis and Mildred Lewis Producers,Missing,False,14000000.0,Mar,122,10.0,18.0,7.7,97.0,78.0,17078.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,1983,55,BEST PICTURE,Sydney Pollack and Dick Richards Producers,Tootsie,False,177200000.0,Dec,116,24.0,30.0,7.4,90.0,88.0,91891.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1982,1983,55,BEST PICTURE,Richard D Zanuck and David Brown Producers,The Verdict,False,53977250.0,Dec,129,3.0,9.0,7.7,90.0,77.0,33374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,1984,56,BEST PICTURE,Michael Shamberg Producer,The Big Chill,False,56399659.0,Sep,105,3.0,5.0,7.2,68.0,61.0,31024.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,1984,56,BEST PICTURE,Peter Yates Producer,The Dresser,False,5310748.0,Dec,118,5.0,12.0,7.7,100.0,77.40287769784173,4285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,1984,56,BEST PICTURE,Irwin Winkler and Robert Chartoff Producers,The Right Stuff,False,21192102.0,Feb,193,7.0,16.0,7.8,98.0,91.0,53688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1983,1984,56,BEST PICTURE,Philip S Hobel Producer,Tender Mercies,False,8443124.0,Jun,92,7.0,14.0,7.4,83.0,77.40287769784173,8716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,1984,56,BEST PICTURE,James L Brooks Producer,Terms of Endearment,True,108423489.0,Dec,132,27.0,18.0,7.4,78.0,79.0,51304.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,1985,57,BEST PICTURE,Saul Zaentz Producer,Amadeus,True,51973029.0,Sep,160,34.0,14.0,8.3,93.0,88.0,349716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,1985,57,BEST PICTURE,David Puttnam Producer,The Killing Fields,False,34700291.0,Feb,141,24.0,22.0,7.8,93.0,76.0,48769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1984,1985,57,BEST PICTURE,John Brabourne and Richard Goodwin Producers,A Passage to India,False,27187653.0,Feb,164,20.0,26.0,7.3,83.0,77.40287769784173,16020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1984,1985,57,BEST PICTURE,Arlene Donovan Producer,Places in the Heart,False,34901614.0,Oct,111,11.0,14.0,7.3,93.0,70.0,9664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,1985,57,BEST PICTURE,Norman Jewison Ronald L Schwary and Patrick Palmer Producers,A Soldiers Story,False,21821347.0,Nov,101,5.0,6.0,7.2,90.0,77.40287769784173,8248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1985,1986,58,BEST PICTURE,Steven Spielberg Kathleen Kennedy Frank Marshall and Quincy Jones Producers,The Color Purple,False,98467863.0,Feb,154,14.0,12.0,7.8,80.0,78.0,73473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,1986,58,BEST PICTURE,David Weisman Producer,Kiss of the Spider Woman,False,17005229.0,Jul,120,12.0,10.0,7.4,85.0,80.0,13228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,1986,58,BEST PICTURE,Sydney Pollack Producer,Out of Africa,True,87071205.0,Dec,161,23.0,27.0,7.2,58.0,69.0,67127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1985,1986,58,BEST PICTURE,John Foreman Producer,Prizzis Honor,False,26657534.0,Jun,130,26.0,24.0,6.7,86.0,84.0,21627.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1985,1986,58,BEST PICTURE,Edward S Feldman Producer,Witness,False,68706993.0,Feb,112,11.0,25.0,7.4,92.0,76.0,80962.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1986,1987,59,BEST PICTURE,Burt Sugarman and Patrick Palmer Producers,Children of a Lesser God,False,31853080.0,Oct,119,5.0,11.0,7.2,81.0,80.0,14065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1986,1987,59,BEST PICTURE,Robert Greenhut Producer,Hannah and Her Sisters,False,40084041.0,Mar,107,24.0,26.0,7.9,91.0,90.0,63430.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,1987,59,BEST PICTURE,Fernando Ghia and David Puttnam Producers,The Mission,False,17218023.0,Oct,125,14.0,26.0,7.4,64.0,55.0,52997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1986,1987,59,BEST PICTURE,Arnold Kopelson Producer,Platoon,True,138530565.0,Feb,120,20.0,14.0,8.1,88.0,92.0,361846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1986,1987,59,BEST PICTURE,Ismail Merchant Producer,A Room with a View,False,20966644.0,Apr,117,22.0,22.0,7.3,100.0,80.0,37026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1987,1988,60,BEST PICTURE,James L Brooks Producer,Broadcast News,False,51249404.0,Dec,133,15.0,17.0,7.2,98.0,84.0,25457.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1987,1988,60,BEST PICTURE,Stanley R Jaffe and Sherry Lansing Producers,Fatal Attraction,False,156645693.0,Sep,119,7.0,16.0,6.9,76.0,67.0,70416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,1988,60,BEST PICTURE,John Boorman Producer,Hope and Glory,False,10021120.0,Feb,113,16.0,24.0,7.3,95.0,77.40287769784173,11707.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1987,1988,60,BEST PICTURE,Jeremy Thomas Producer,The Last Emperor,True,43984230.0,Apr,163,51.0,21.0,7.7,90.0,76.0,87790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,1988,60,BEST PICTURE,Patrick Palmer and Norman Jewison Producers,Moonstruck,False,80640528.0,Jan,102,15.0,19.0,7.1,93.0,83.0,45696.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1988,1989,61,BEST PICTURE,Lawrence Kasdan Charles Okun and Michael Grillo Producers,The Accidental Tourist,False,32632093.0,Jan,121,3.0,11.0,6.8,81.0,53.0,14089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1988,1989,61,BEST PICTURE,Norma Heyman and Hank Moonjean Producers,Dangerous Liaisons,False,34670720.0,Feb,119,18.0,20.0,7.6,93.0,74.0,61373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1988,1989,61,BEST PICTURE,Frederick Zollo and Robert F Colesberry Producers,Mississippi Burning,False,34603943.0,Jan,128,16.0,24.0,7.8,83.0,65.0,81960.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,1989,61,BEST PICTURE,Mark Johnson Producer,Rain Man,True,172825435.0,Dec,133,22.0,22.0,8.0,90.0,65.0,452495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,1989,61,BEST PICTURE,Douglas Wick Producer,Working Girl,False,63779477.0,Dec,113,8.0,17.0,6.8,83.0,73.0,49029.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1989,1990,62,BEST PICTURE,A Kitman Ho and Oliver Stone Producers,Born on the Fourth of July,False,70001698.0,Jan,145,13.0,25.0,7.2,87.0,75.0,92527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1989,1990,62,BEST PICTURE,Steven Haft Paul Junger Witt and Tony Thomas Producers,Dead Poets Society,False,95860116.0,Jun,128,19.0,18.0,8.1,84.0,79.0,388510.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,1990,62,BEST PICTURE,Richard D Zanuck and Lili Fini Zanuck Producers,Driving Miss Daisy,True,106593296.0,Jan,99,17.0,24.0,7.4,81.0,81.0,92097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,1990,62,BEST PICTURE,Lawrence Gordon and Charles Gordon Producers,Field of Dreams,False,64431625.0,May,107,7.0,10.0,7.5,86.0,57.0,102674.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1989,1990,62,BEST PICTURE,Noel Pearson Producer,My Left Foot,False,14743391.0,Mar,103,21.0,20.0,7.9,97.0,97.0,63354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,1991,63,BEST PICTURE,Walter F Parkes and Lawrence Lasker Producers,Awakenings,False,52096475.0,Jan,121,6.0,8.0,7.8,88.0,74.0,115808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,1991,63,BEST PICTURE,Jim Wilson and Kevin Costner Producers,Dances With Wolves,True,184208848.0,Nov,181,44.0,37.0,8.0,83.0,72.0,227308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1990,1991,63,BEST PICTURE,Lisa Weinstein Producer,Ghost,False,217631306.0,Jul,127,16.0,23.0,7.0,73.0,52.0,185474.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1990,1991,63,BEST PICTURE,Francis Ford Coppola Producer,The Godfather Part III,False,66666062.0,Dec,162,6.0,16.0,7.6,68.0,60.0,336448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,1991,63,BEST PICTURE,Irwin Winkler Producer,Good Fellas,False,46836214.0,Sep,146,43.0,38.0,8.7,96.0,90.0,948824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,BEST PICTURE,Don Hahn Producer,Beauty and the Beast,False,218967620.0,Nov,84,27.0,34.0,8.0,94.0,95.0,401616.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1991,1992,64,BEST PICTURE,Mark Johnson Barry Levinson and Warren Beatty Producers,Bugsy,False,49114016.0,Dec,136,10.0,41.0,6.8,85.0,80.0,24590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,BEST PICTURE,A Kitman Ho and Oliver Stone Producers,JFK,False,70405498.0,Dec,189,17.0,42.0,8.0,84.0,72.0,134163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,BEST PICTURE,Barbra Streisand and Andrew Karsch Producers,The Prince of Tides,False,74787599.0,Dec,132,3.0,11.0,6.7,68.0,65.0,15030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,BEST PICTURE,Edward Saxon Kenneth Utt and Ron Bozman Producers,The Silence of the Lambs,True,130742922.0,Feb,118,63.0,51.0,8.6,96.0,85.0,1180775.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,BEST PICTURE,Stephen Woolley Producer,The Crying Game,False,62548947.0,Feb,112,21.0,46.0,7.2,94.0,90.0,48559.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
